MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
2059025,飓风街道,,,,,6.8,56.0,剧情/爱情/犯罪,tt0119338,英语,86.0,,美国,1998-02-19,nzNAInryb,马库斯和哈罗德、切普、贾斯汀等几个十五六岁的男孩终日混迹在城市的各个街区，以偷东西然后在学校附近低价兜售为生，他们还拥有一个隐蔽的俱乐部——一间废弃的地下室。,青春/美国电影/飓风街道/美国/爱情/欧美电影/1998/24号下午,1997.0,,
1781144,处女,,,https://img3.doubanio.com/view/subject/l/public/s1878931.jpg,,8.1,34.0,剧情,tt0368411,英语,0.0,,美国,2004-10-22,zVfyNYnra,"Teenaged Jessie isn't like the rest of her highly religious family. While her sister is devoted to long distance running and her parents to their conservative Baptist church, Jessie is a bit too eager, a little bit adrift as she drives the dark night streets delivering newspapers. When Jessie finds herself pregnant without any memory of sex and determines that she is carrying the child of God, she disrupts the accepted roles and unquestioned order within her family and her entire small town. Rich with strange apparitions and mysterious women, but also with heartbreakingly simple human interactions, Deborah Kampmeier's magical and profound first feature explores the meaning of love, family, divinity, and the imagination.",青春/美国/成长/virgin/剧情/2003/美国电影/电影,2003.0,,
1292881,万世魔星,布莱恩的一生,格雷厄姆·查普曼/约翰·克立斯/特瑞·吉列姆/艾瑞克·爱都/特瑞·琼斯/麦克·帕林,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1425774362.jpg,特瑞·琼斯,8.0,7964.0,喜剧,tt0079470,英语 / 拉丁语,94.0,,英国,1979-08-17,zVnb6eiFf,"本片是英国著名的喜剧团体Monty Python的成员特里琼斯 (Terry Jones)导演的一部荒诞不经的调侃宗教的电影,故事的发生地在巴勒斯坦,讲述了一个普通的男人被世人误认为是弥赛亚(犹太人企盼的复国救主)，由此引发了许多啼笑皆非的故事，一如Monty Python所有的电影那般，特里琼斯在这部电影中也使用了大量荒诞无厘头的笑料，电影以圣经为原型，由头至尾都充斥着颠覆，嘲讽的意味，对于虔诚的宗教人士来说，这部电影确实是场巨大的灾难。",英国/喜剧/荒诞/1979/英国电影/搞笑/MontyPython/经典,1979.0,格雷厄姆·查普曼:1014007|约翰·克立斯:1041137|特瑞·吉列姆:1047980|艾瑞克·爱都:1002750|特瑞·琼斯:1007073|麦克·帕林:1048209,特瑞·琼斯:1007073
1417869,春花开,,刘晓庆/闵西丁/廖琴,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2392179871.jpg,刘冰鉴,6.4,54.0,剧情,tt0423984,汉语普通话,90.0,,加拿大 / 中国大陆,2004-09-15,aEJJJ3zFf,《春花开》讲述的是，年过四十的谢春花寡居多年，在一个塑料花厂工作，感情生活游离于现实与幻想之间，她的侄女因为要找工作，带来了两个年轻人明月和秋生，春花与这两位年轻人各自产生了一种暧昧的关系。,刘冰鉴/刘晓庆/中国电影/大陆/中国/中国大陆/剧情/内地,2004.0,刘晓庆:1042637|闵西丁:|廖琴:,刘冰鉴:1030734
1306336,小杂种,,宗华/李丽丽/刘丹,,楚原,7.0,165.0,动作/爱情/武侠,tt0070932,汉语普通话,102.0,,中国香港,1973-06-02,EnFBeUfyb,这是香港七十年代的文艺片。片中的主角小杂种（宗华 饰）从小就是一名弃婴，幸好得到隐居山林的隐士收养，小杂种才总算长大成人。长大后的小杂种对自己的身世很好奇，于是决心下山探寻自己的身世之谜。路上，小杂种与乞丐女小乙（李丽丽 饰）相识，两人很快结为了好友，小乙和小杂种一起上路了。虽然他们与纨绔子弟顾英豪（刘丹 饰）结怨而处处受到刁难，但他们还是终于找到了小杂种身世之谜的线索。当最后小杂种从妓院的老鸨口中得知自己的身世时，现实原来如此残酷。,邵氏/楚原/香港/香港电影/动作/1973/邵氏出品/李丽丽,1973.0,宗华:|李丽丽:|刘丹:1039442,楚原:1275401
1301300,生之欲,生存的欲望,三国连太郎/大竹忍/吉田日出子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2251933155.jpg,新藤兼人,7.5,56.0,剧情,tt0309703,日语,119.0,,日本,1999-01-15,ERuyN2z7e,《生之欲》从经典日本民间故事《弃老山》出发，以现代人的角度重新审视了日益严重的老人问题。,新藤兼人/日本/日本电影/三国连太郎/1999/大竹忍/1990s/老人问题,1999.0,三国连太郎:1119854|大竹忍:1129062|吉田日出子:1017172,新藤兼人:1145836
21870330,激乐人心,向上 / 激乐人生,查德维克·博斯曼/尼尔森·埃利斯/丹·艾克罗伊德/维奥拉·戴维斯/连尼·詹姆斯/弗雷德·迈拉麦德/克雷格·罗宾森/吉儿·斯科特/奥克塔维亚·斯宾瑟/布兰登·史密斯/提卡·森普特/基斯·罗宾逊,,泰特·泰勒,7.2,1162.0,剧情/音乐/传记,tt2473602,英语,138.0,,美国,2014-08-01,z7mFZnFRe,美国灵魂音乐教父詹姆斯布朗的传记电影，从他被家人抛弃、在贫民区长大的经历讲起，横跨他传奇的一生，一直到他成为灵魂音乐教父 的辉煌年代。,传记/音乐/美国/2014/灵魂/剧情/美国电影/爵士,2014.0,查德维克·博斯曼:1327680|尼尔森·埃利斯:1313198|丹·艾克罗伊德:1010562|维奥拉·戴维斯:1022676|连尼·詹姆斯:1027381|弗雷德·迈拉麦德:1045154|克雷格·罗宾森:1142826|吉儿·斯科特:1000265|奥克塔维亚·斯宾瑟:1154263|布兰登·史密斯:1156047|提卡·森普特:1308681|基斯·罗宾逊:1014155,泰特·泰勒:1299015
6011808,超蛙战士之威武教官,超蛙战士,谢添天/徐敏/桂楠/翟巍/海帆,,徐克,5.1,162.0,动作/科幻/动画,,汉语普通话,90.0,,中国大陆,2012-06-01,2jb62Vfyb,“威武教官”的故事发生在“初露锋芒”之前，当时康、钢兽、贝克、大炮还只是蛙族AIU机甲训练营中一群不识愁滋味的快乐新兵。在教官TOP-X8的带领下“四小蛙”参与了一次看似轻松的后勤增援行动，谁料在行动过程中突遭变故，梯族将军利普顿率领梯族舰队对蛙族人展开了伏击。激烈战斗之后蛙族舰队伤亡惨重，舰队指挥官峰岩为了掩护新兵撤离而牺牲。峰岩舰长的勇敢行为深深震撼了只讲逻辑，没有感情的智能机器人TOP教官，也让从未真正见识过战争的“四小蛙”意识到了战争的残酷。战局形势的急转直下，迫使蛙族决定进行大规模撤离，机甲训练营的新兵们不得不提前进入战场，Top-X8教官决定亲自驾驶AIU带领康、钢兽、贝克、大炮几位队员执行一场危险的阻截任务……,3D电影/中国/动画/国漫希望！/烂片/2012/国产动画/威武延续,2012.0,谢添天:1318497|徐敏:1318369|桂楠:1320012|翟巍:1320013|海帆:1320014,徐克:1314710
1304597,狂国劫后花,,艾达·卢皮诺/罗伯特·瑞安,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1292765786.jpg,哈里·霍纳,6.0,1292.0,剧情/黑色电影,tt0044417,英语,77.0,,美国,1952-08-07,fE3zFnN2b,"Helen Gordon hires Howard Wilton as a handyman to do chores around her house. She doesn't know what she's let herself in for. Insecure and paranoid, Wilton thinks everyone, including Helen, is against him. He suffers from memory lapses and extreme mood swings. She's soon a prisoner in her own house after Wilton locks the doors and tears out the telephone. His mood swings from violence to complacency but after Helen gets a message to the police via a telephone repairman, she finds he is still in the house.",美国/黑色电影/1950s/犯罪/1952/美国电影/Film-Noir/noir,1952.0,艾达·卢皮诺:1007113|罗伯特·瑞安:1146105,哈里·霍纳:1025617
1303549,圣女贞德的审判,,弗洛朗丝·德莱,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1717618180.jpg,罗伯特·布列松,7.9,1507.0,剧情/战争,tt0059616,法语 / 英语,65.0,,法国,1962-05-30,Ffyba6eMe,羅伯特.布列松的結構主義代表作，Ms.Florence （《夜行列車》）主演，榮獲嘎納電影節評委會大獎、人道精神獎。本片是影史上第4部根據聖女貞德傳奇改編的影片，是布列松繼《越獄者》、《扒手》后，在結構主義及簡約風格的特色上最圓熟的作品，聖女貞德的含冤莫辨，透過導演豐富的電影語言說得十分清楚，布列松一向重視電影的聲音、影響、語言及結構的作用，本片可以説是體現他這個電影意念的重要作品，他說：“儅我製作《聖女貞德的審判》時，我要求我所挑選的女孩一刻也不要想她曾進或可以是貞德，僅此而已。”,法国/布列松/罗伯特·布列松/法国电影/宗教/1962/RobertBresson/Robert_Bresson,1962.0,弗洛朗丝·德莱:1033565|Jean-Claude Fourneau:|Roger Honorat:,罗伯特·布列松:1047977
3637247,十二,,艾玛·罗伯茨/切斯·克劳福/基弗·萨瑟兰/罗瑞·卡尔金/艾伦·巴金/伊森·派克/50分,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p524871117.jpg,乔·舒马赫,5.9,4605.0,剧情/惊悚,tt1407084,英语,93.0,,美国 / 法国,2010-07-30,Vnbyb6eMe,17岁少年怀特·迈克（切斯·克劳福 Chace Crawford饰）自母亲去世后，从高中辍学离家独自生活。孤苦无依的迈克，走投无路下当上了一名毒贩。因为母亲的过早去世和自己的危险工作，他与每一个人都刻意保持着距离，包括和他青梅竹马的少女莫莉（艾玛·罗伯茨 Emma Roberts饰）。迈克开始慢慢接触形形色色的购买者，这些衣食无忧、过着纸醉金迷生活的富家子弟，有准备进入大学的有钱女孩杰西卡（艾米丽·梅德 Emily Meade饰）、萨拉（艾丝蒂·金兹堡 Esti Ginzburg饰），也有无所事事的垮掉一代克里斯（罗瑞·卡尔金 Rory Culkin饰）、马克（查理·塞克斯东 Charlie Saxton饰）等人。毒品、性、谎言、谋杀，迈克在和这些年轻人接触的过程中，渐渐感到这糜烂生活背后的危险，它仿若一个漩涡，只要沾染丝毫，便有去无回。,美国/ChaceCrawford/青春/美国电影/EmmaRoberts/剧情/2010/Twelve,2010.0,艾玛·罗伯茨:1035675|切斯·克劳福:1004859|基弗·萨瑟兰:1053575|罗瑞·卡尔金:1009278|艾伦·巴金:1000069|伊森·派克:1031926|50分:1009282,乔·舒马赫:1049637
1308855,大事件,,陈慧琳/张家辉/任贤齐/林雪/任达华/许绍雄/邵美琪/张兆辉/尤勇/丁海峰,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2003332263.jpg,杜琪峰,6.6,38546.0,剧情/动作/犯罪,tt0414931,英语 / 汉语普通话 / 粤语,90.0,,中国大陆 / 中国香港,2004-06-10,vqEfUvizb,香港警队被元（任贤齐 饰）率领的悍匪打得无力还击的一幕被电视摄制队拍了下来，全港市民哗然。为了声誉，全港3万多的警员都投入到缉拿重犯的行动中。重案组督察恒（张家辉 饰）跟踪元到了一栋大厦，在他们正想行动时，副指挥官Rebecca（陈慧琳 饰）却打算把整个过程通过电视现场直播。恒与其他队员都带上了微型摄影机冲入了现场，大厦内早已躲着另一班劫匪，形势凶险，Rebecca却想剪掉此片断。在大厦内挟持人质的元把在闭路电视上录到的警匪搏击片段发给了传媒，警方更加尴尬了。元挟持人质对抗警察，恒救出了人质，逃跑了的元遇到了Rebecca，Rebecca从未见过恒跟元，便误以为元是警察恒，元将计就计，想借此脱身。,香港/警匪/动作/银河映像/2004/犯罪/剧情/中国,2004.0,陈慧琳:1050335|张家辉:1037273|任贤齐:1009888|林雪:1274279|任达华:1031194|许绍雄:1274449|邵美琪:1152997|张兆辉:1005843|尤勇:1301518|丁海峰:1275864,杜琪峰:1160186
26314737,食人巨兔,野兽节：来自地狱的彼得,,,,3.8,38.0,喜剧/惊悚/恐怖,tt4065066,,0.0,,美国,,rMI37mNYf,一只巨大嗜血的复活节兔子开始恶意屠杀当地居民。不过市长拒绝开展捕杀行动，随着攻击越来越可怕，能救这个村子的就只有一个女演员和一个疯狂的猎狗者......,恐怖生物/美国/美国电影/惊悚/恐怖片/2014/电影/烂片,2014.0,,
1875755,向S.R.V致敬,,BB·金/埃里克·克莱普顿,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550491598.jpg,,9.3,85.0,音乐,tt0179491,英语,0.0,,美国,,BQeMYBYBe,转自,blues/S.R.V/Live/纪录片/演唱会/Stevie_Ray_Vaughan/音乐/摇滚,1996.0,Bonnie Raitt:1138401|Jimmie Vaughan:1151183|BB·金:1103744|Buddy Guy:1101363|埃里克·克莱普顿:1000333|Robert Cray:1072220|Dr. John:1041644|Art Neville:1133272,
1308922,耶稣,,加里·奥德曼/杰瑞米·西斯托/黛博拉·梅辛/阿明·缪勒-斯塔尔/杰奎琳·比塞特/大卫·奥哈拉,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2514832964.jpg,罗杰·扬,7.6,58.0,剧情,tt0199232,英语,0.0,,捷克 / 德国 / 意大利 / 美国,1999-12-25,bMmbMe6ua,,宗教/GaryOldman/耶稣/基督教/捷克电影/宗教，罗马电影节，梵蒂冈/Jesus/捷克,1999.0,加里·奥德曼:1010507|杰瑞米·西斯托:1027751|黛博拉·梅辛:1022653|阿明·缪勒-斯塔尔:1055779|杰奎琳·比塞特:1049605|大卫·奥哈拉:1131482,罗杰·扬:1045520
1292700,回到阴阳界,再世俏郎君,小罗伯特·唐尼/斯碧尔·谢波德/瑞安·奥尼尔/玛丽·斯图尔特·马斯特森/克里斯托弗·麦克唐纳/约瑟夫·索默/乔·格里法西,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2536304070.jpg,埃米利·阿朵里诺,6.9,365.0,喜剧/爱情/奇幻,tt0097044,英语,108.0,,美国,1989-03-10,IZB2jFJfa,亚历士是一个正常的年轻人，但是突然间，他的前世记忆全又回到他的脑袋瓜里，他发现现任女友竟是他前的女儿，而她母亲竟是她前世的结发妻。亚历士一时之间不知如何自处．．．,爱情/喜剧/美国/RobertDowneyJr./RobertDowneyJr/RDJ/美国电影/1989,1989.0,小罗伯特·唐尼:1016681|斯碧尔·谢波德:1007016|瑞安·奥尼尔:1000153|玛丽·斯图尔特·马斯特森:1009322|克里斯托弗·麦克唐纳:1055787|约瑟夫·索默:1152828|乔·格里法西:1095497|Henderson Forsythe:1080120|Susan Ruttan:1146033|Lester Lanin:1114332,埃米利·阿朵里诺:1045348
26582091,道姑下山,,赵若辰/赵奕杰/吴若雪/陈彬,,马小川,2.2,103.0,剧情,tt4909582,汉语普通话,62.0,,中国大陆,2015-07-30,AmjFBYfqa,故事《道姑下山》讲述少女何山姑自小随父亲隐居深山中，过着与世隔绝的生活。一次机缘被父亲派下山执行任务，原本一场由父亲安排的相亲却因之前在相亲的村子遭遇僵尸变成了一场除魔大战。山姑解决了两只祸害村民的母僵尸后却面临更强大的公僵尸的挑战，千钧一发之际幸得师兄出手相救，化险为夷。,负分滚粗/无聊至极/烂片/恐怖/国产/啥子片/2015/中国,2015.0,赵若辰:|赵奕杰:|吴若雪:|陈彬:,马小川:
1778463,真爱染色体,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533176563.jpg,,6.2,137.0,剧情/爱情,tt0245573,英语,91.0,,美国,2003-04-11,uyjNAIBQe,"When two college students, Sam and Thea, meet Coles at a party, their mutual attraction is immediate, leading to a passionate and awkward night together, and the onset of an intensely charged bond. As they continue to push the sexual boundaries of their friendship, however, they are tested by Sam and Coles' incipient romance and Thea's increasing recklessness, until the relationship dissolves amid a cloud of fear, resentment and mistrust. Eight years later they reunite. An animator for a high-profile ad agency, Coles now lives with Claire, his girlfriend of five years. Thea is happily married to Miles, with whom she owns a flourishing restaurant. And Sam has just returned to Manhattan after working in London where she recently broke off her engagement. Yet upon reconnecting, the three are drawn back into the complicated dynamic that defined their relationship from the start and are forced to confront the true meaning of commitment and love.",美国/美国电影/爱情/真爱染色体/情色/MarkRuffalo/旧爱/欧美,2002.0,,
1419925,何日君再来,,梁家辉/梅艳芳/吴家丽/徐少强/国村隼/曾江/赤井英和/青山知可子/邓萃雯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2349427396.jpg,区丁平,7.4,1443.0,剧情/战争,tt0102068,粤语,126.0,,中国香港,1991-03-28,aaqyrMQQe,六年前，梁森（梁家辉 饰）告别心伤爱人梅伊（梅艳芳 饰），来到后方参加地下党，梅则按照吴先生（曾江 饰）的安排成为夜总会歌女。,梅艳芳/香港/梁家辉/香港电影/爱情/1991/区丁平/剧情,1991.0,梁家辉:1118167|梅艳芳:1047976|吴家丽:1274241|徐少强:1048469|国村隼:1041791|曾江:1275451|赤井英和:1024308|青山知可子:1010260|邓萃雯:1160170,区丁平:1277562
27037052,烧肉龙,烧肉Dragon,真木阳子/井上真央/樱庭奈奈美/大泉洋/大谷亮平/宇野祥平/根岸季衣/李静恩/金相浩,,郑义信,6.5,1099.0,剧情/家庭,tt8226904,日语,126.0,http://yakinikudragon.com,日本,2018-06-22,yzNQmryzb,著名剧本家鄭義信将首度拍摄电影作品，自身传说级的舞台剧<烧肉龙>首度映画化。,日本/家庭/2018/剧情/韩国/人生/移民/温情,2018.0,真木阳子:1028094|井上真央:1014456|樱庭奈奈美:1274977|大泉洋:1184188|大谷亮平:1318236|宇野祥平:1340184|根岸季衣:1008299|李静恩:1356030|金相浩:1314928,郑义信:1280714
6299910,乌鸦之日,乌鸦的日子,洛兰特·道驰/让·雷诺/伊莎贝尔·卡雷/克洛德·夏布洛尔/布鲁诺·波达里德斯,,,7.5,2649.0,动画,tt1891845,法语,96.0,,法国,2012-10-24,fyNQQ2FZf,故事始于树林深处的一间木屋，一个活泼好动的男孩和他的父亲（由尚‧ 雷诺声音演出）完全与世隔绝，过着原始、艰苦的生活。孩子在又敬又畏的父亲身边长大，陪伴他的只有森林里的花草鸟兽，以及那些徘徊不去的幽灵。直到有一 天，男孩的父亲受了伤，他被迫拖着父亲巨大地身躯前往附近村落求救。在陪伴父亲治疗的过程中，他认识了善心医生（由夏布洛声音演出）的女儿（由伊莎贝‧ 卡侯声音演出）；在她身上，他发现原来爱是存在的。于是，他发誓要找到父亲将爱藏起来的地方。,动画/法国/温情/2012/亲情/成长/人性/文艺,2012.0,洛兰特·道驰:1041642|让·雷诺:1025182|伊莎贝尔·卡雷:1074259|克洛德·夏布洛尔:1054236|布鲁诺·波达里德斯:1032984,
10521688,美好2012,美好2012之大师微电影,阎连科/吴镇宇/孔晓振/李康生,,顾长卫/蔡明亮/金泰勇/许鞍华,6.4,463.0,剧情,tt2328519,粤语 / 汉语普通话 / 韩语,81.0,,中国香港,2012-03-24,zV37uaUJf,影片由4部短片组成，在四个组成部分中，顾长卫的《龙头》讲述了一个作家、女孩、艺术家和拾荒者，在年年月月分分秒秒的等待中，或聚或散的故事。而蔡明亮则与老搭档李康生合作，讲述了叫“小康”的《行者》在城市里奔走的故事。金泰勇的《你何止魅力》是个喜剧，男主角为了安抚病重的老父，花钱雇佣假女友，没想到假戏真做。而许鞍华则继续聚焦香港小市民的生活，吴镇宇在《我的路》里是一个深得女人心的好老公和老爸爸，但是，他内心的向往却是——变性！,许鞍华/蔡明亮/顾长卫/短片/吴镇宇/香港/短片集/2012,2012.0,阎连科:1339388|吴镇宇:1037098|孔晓振:1202195|李康生:1289683,顾长卫:1037747|蔡明亮:1054505|金泰勇:1106520|许鞍华:1053570
26746372,善良妈妈的朋友2,,,,,5.0,160.0,爱情,,韩语,74.0,,韩国,2018-04-26,aibq62FBe,,情色电影/情色/情色&色情/韩国电影/2018/年轻母亲2/情色片/电影,2018.0,,
1300888,英国贵妇与法国公爵,贵妇与公爵,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1784929049.jpg,埃里克·侯麦,7.7,443.0,剧情/历史/战争,tt0239234,法语,129.0,,法国,2001-09-07,zFv6uiz7e,法国大革命的爆发使苏格兰贵妇格蕾丝·艾略特被困在了局势飘摇动荡的巴黎。面对错综复杂的政治形势和日益混乱的社会秩序，她在自己巨大的公寓里坐立不安。此时此刻，路易十六的堂兄奥尔良公爵菲利浦也同样充满了忧虑。身为改良派，他一方面不满于国王的昏庸无能，另一方面贵族的身份又使他站在了保守派一边，痛苦地看着封建王朝的岌岌可危。格蕾丝与菲利浦曾经是一对情人。如今虽然不复往日的爱情，但两人依旧保持着亲密的友谊。他们之间的暧昧关系在革命风暴之下显得愈加复杂。格蕾丝把自己的一位朋友从士兵的追逐下救了出来，并利用菲利浦的影响力帮他弄到了逃亡的通行证。但当她站在保守旧贵族立场上，企图劝说菲利浦帮助路易十六躲避上断头台的命运时，却遭到了拒绝。随着波旁王朝的最终崩溃，巴黎陷入了恐怖主义的局面中。菲利浦也感到了自身难保的威胁，而格蕾丝则竭力控制内心的恐惧，维持着昔日的贵族风范，为保护自己的生命而挣扎于历史的旋涡中。,法国/侯麦/法国电影/历史/Eric_Rohmer/EricRohmer/埃里克·侯麦/爱情,2001.0,,埃里克·侯麦:1054406
25817968,枭雄,瑞艾斯,沙鲁克·汗/玛希拉·汗/阿图尔·库尔卡尼/杰德普.阿赫拉瓦迪/桑妮·雷奥妮/拉杰·阿晶/纳瓦祖丁·席迪圭,,拉胡尔·多拉基亚,7.2,671.0,剧情/动作/犯罪,tt3405236,印地语,143.0,,印度,2017-01-25,ER2rij7ea,瑞伊思（沙鲁克·汗 Shahrukh Khan 饰）自幼生活在颁布了禁酒令的小城之中，贫穷的生活令他磨炼出了聪慧过人的头脑，母亲的所作所为亦让他小小年纪便懂得了谋生之道。为了赚钱补贴家用，瑞伊思找到了当地的酒类供应商杰拉茨（阿图尔·库尔卡尼 Atul Kulkarni 饰），就此成为了一名走私商。,印度/枭雄/犯罪/宝莱坞/动作/2017/剧情/喜剧,2017.0,沙鲁克·汗:1041117|玛希拉·汗:1387233|阿图尔·库尔卡尼:1050516|杰德普.阿赫拉瓦迪:1321333|桑妮·雷奥妮:1225465|拉杰·阿晶:1383898|纳瓦祖丁·席迪圭:1313213,拉胡尔·多拉基亚:1387229
2129772,旺角的天空2之男燒衣,,古天乐/張玉珊/罗家英/张耀扬,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2354135875.jpg,劉鴻泉,6.3,411.0,惊悚/犯罪,tt0118165,粤语,89.0,,中国香港,,yb6AAuyba,"榮奉爛鬼發之命, 剷除對頭人貴利富, 事後, 榮逃到香港, 暫避風頭. 期間, 榮認識了鄰居方伯及其孫女菁, 榮與菁互生情緣. 爛鬼發與貴利富達成協議, 並答應將榮交出, 榮中計赴會, 被貴利富等人追殺, 榮受傷逃走. 榮設計向爛鬼發報仇, 誰料菁反遭毒手, 被爛鬼發從天台推下, 墮樓身亡. 菁陰魂不散.....",古天乐/香港/香港电影/旺角的天空2之男燒衣/爱情/惊悚/1996/恐怖,1996.0,古天乐:1027577|張玉珊:|罗家英:1108968|张耀扬:,劉鴻泉:
2237865,创圣大天使：创星神话篇,剧场版创圣,寺岛拓笃/嘉数由美/小林沙苗,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453898015.jpg,河森正治,6.2,118.0,动画,tt1092581,日语,94.0,http://gattai.jp/pc/index.html,日本,2007-09-22,rMIfE3Vva,由《一发逆转篇》（TV版番外篇）、《背叛之翼》和《太阳之翼》三部OVA为基础整编而成的剧场版，后两者被重命名为《创星神话篇》。剧情与原版基本相同，只有少量增删画面。,动画/日本/剧场版/河森正治/科幻/动漫/日本动画/2007,2007.0,寺岛拓笃:1274697|嘉数由美:1020284|小林沙苗:1008128,河森正治:
3244619,惊变20年,,,https://img3.doubanio.com/view/subject/l/public/s3304225.jpg,,3.0,69.0,剧情/科幻/奇幻,tt0825279,英语,95.0,,美国,2008-08-31,mNYBQ2jjb,任何事情都有可能出错：战争，恐怖主义，自然灾害。从城市撤离了难民营周围县市。在战争，饥荒和疾病打击的幸存者。现在，二十年后，炸弹落和瘟疫，过了少数几个仍然生活在恐惧和没有希望的。该岛的明星莎拉在后世界末日的童话故事，一个年轻女人的旅程将在15年内第一个孩子出世。莎拉拒绝放弃的灵感在她的广播一个孤独的声音。迈克尔广播模糊和遥远的希望的消息和他从死者打扫的音乐。被迫从干旱的她的地下室家和那些谁想要她的孩子不断的追求，莎拉穿越的路径与迈克尔在海绵状，不同的幸存者的地下避难所。它是由..,科幻/美国/末世/烂片/反乌托邦/美国电影/2008/末日,2008.0,,
1783266,非法恋人,恋人们 / 情人们,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511415063.jpg,,6.0,53.0,剧情,tt0178721,英语 / 法语 / 塞尔维亚语,0.0,,法国,1999-10-08,qUBeqqiNe,珍尼和德拉根在巴黎一间书店相遇。珍尼在那里工作，而德拉根则在找一本关于意大利画家罗塞蒂的书。两人一见钟情就擦出爱火花，但是德拉根并没有告诉珍尼他是个非法偷渡者……,法国/法国电影/1999/dogma95/JeanMarcBarr/Jean-Marc_Barr/Jean-Marc-Barr/Europe,1999.0,,
24311267,决胜巅峰,比赛制高点(台),吉姆·卡维泽/亚历山大·路德韦格/迈克尔·切克利斯/劳拉·邓恩/克兰西·布朗/瑟达吕斯·布兰/史蒂芬·詹姆士/马修·达达里奥/乔·马辛吉尔/杰西·厄舍/马修·弗里亚斯/拉杰西·史密斯/加文·卡萨莱尼奥,,托马斯·卡特,7.2,1684.0,剧情/运动,tt2247476,英语,115.0,,美国,2014-08-22,rqURuUZRe,影片讲述加利福尼亚州的De La Salle高中橄榄球队，在取得美国体育史上最长的连胜纪录：12年，151场连胜之后，面对接踵而至的失败打击，如何重拾信心，走出困境的故事。,美国/励志/体育/橄榄球/运动/传记/2014/剧情,2014.0,吉姆·卡维泽:1027807|亚历山大·路德韦格:1044990|迈克尔·切克利斯:1049631|劳拉·邓恩:1006983|克兰西·布朗:1013817|瑟达吕斯·布兰:1329000|史蒂芬·詹姆士:1342470|马修·达达里奥:1342471|乔·马辛吉尔:1335820|杰西·厄舍:1199074|马修·弗里亚斯:1342472|拉杰西·史密斯:1342473|加文·卡萨莱尼奥:1339466,托马斯·卡特:1012545
30197500,印度灰姑娘,孟买夜未眠(台) / 先生,,,,6.9,80.0,剧情,tt7142506,印地语,99.0,,印度,2018-05-14,QuaMYJnzb,一位富裕的公子哥成天无所事事，好像已经放弃了理想，迷失了自我；而他的女仆却踌躇满志、努力生活着。当两人生活搅在一起，他们的矛盾好像更深了。入围第71届戛纳电影节。,印度/印度电影/爱情/剧情/电影/CannesAParis2018/BJIFF2019/Rohena_Gera,2018.0,,
20400070,情欲战场,桃色煞星,周弘/大友梨奈/黄伟亮/吕俐,,张之钰,5.1,64.0,剧情/情色,tt0185690,粤语,84.0,,中国香港,,6eMuqaE3b,玉兰和老公俊明生活富裕，玉兰地妹妹玉婷跟老公闹翻后投靠姐姐玉兰地老公俊明在外面有个情妇，情妇偷情让俊明逮到，俊明心中非常不甘，此时，情妇遭人杀害……玉婷住在玉兰地家里，却和俊明有了亲密接触…… 玉兰和老公俊明生活富裕，玉兰地妹妹玉婷跟老公闹翻后投靠姐姐玉兰地老公俊明在外面有个情妇，情妇偷情让俊明逮到，俊明心中非常不甘，此时，情妇遭人杀害……玉婷住在玉兰地家里，却和俊明有了亲密接触的故事。BY：,香港/情色/情色&色情/周弘/香港电影/大友梨奈/港片/1993,1993.0,周弘:1343844|大友梨奈:1325270|黄伟亮:|吕俐:,张之钰:1369277
27061976,最后一节车厢,,,,,7.3,68.0,剧情/悬疑,tt4668072,德语,104.0,,德国,2016-09-08,qaEJZRIfa,故事发生在1986年。一列穿梭在阿尔卑斯山脉的客车不幸遭遇雪崩，最后一节车厢瞬间脱轨、翻车。女主角格蕾塔原本准备坐这趟车去看她那长年处于昏迷状态的母亲，然而醒来却发现自己和另外五个乘客一起被困在了厚厚的雪层之下。当他们一起等待救援、挣扎求生时，格蕾塔开始察觉自己也有陷入昏迷的危险，她觉得自己仿佛置身于一间医院的病床上，无论怎么喊叫都没有人理她。随着时间一分一秒地流逝，她越加无法分辨现实和假想了……,德国/悬疑/上海国际电影节/2017/德国电影/上海电影节/剧情/电影节,2016.0,,
